LoggerCode,Year,DayOfYear,Hour,Minute,SiteID,AverageVoltage,SensitID,PulseCountSum
101,2022,267,200,0,9701,12.92,2110,0
101,2022,267,300,0,9701,12.91,2110,0
101,2022,267,400,0,9701,12.89,2110,0
101,2022,267,500,0,9701,12.73,2110,0
101,2022,267,600,0,9701,12.69,2110,0
101,2022,267,700,0,9701,12.63,2110,0
101,2022,267,800,0,9701,12.8,2110,0
101,2022,267,900,0,9701,13.47,2110,0
101,2022,267,1000,0,9701,13.79,2110,0
101,2022,267,1100,0,9701,13.78,2110,0
101,2022,267,1200,0,9701,13.64,2110,0
101,2022,267,1300,0,9701,13.63,2110,0
101,2022,267,1400,0,9701,13.63,2110,0
101,2022,267,1500,0,9701,13.59,2110,0
101,2022,267,1600,0,9701,13.59,2110,0
101,2022,267,1700,0,9701,13.63,2110,0
101,2022,267,1800,0,9701,13.24,2110,0
101,2022,267,1900,0,9701,13.1,2110,0
101,2022,267,2000,0,9701,13.07,2110,0
101,2022,267,2100,0,9701,13.05,2110,0
101,2022,267,2200,0,9701,13.02,2110,0
101,2022,267,2300,0,9701,13,2110,0
101,2022,268,000,0,9701,12.98,2110,0
101,2022,268,100,0,9701,12.96,2110,0
101,2022,268,200,0,9701,12.94,2110,0
101,2022,268,300,0,9701,12.92,2110,0
101,2022,268,400,0,9701,12.91,2110,0
101,2022,268,500,0,9701,12.76,2110,0
101,2022,268,600,0,9701,12.72,2110,0
101,2022,268,700,0,9701,12.67,2110,0
101,2022,268,800,0,9701,12.82,2110,0
101,2022,268,900,0,9701,13.43,2110,0
101,2022,268,1000,0,9701,13.7,2110,0
101,2022,268,1100,0,9701,13.84,2110,0
101,2022,268,1200,0,9701,13.63,2110,0
101,2022,268,1300,0,9701,13.61,2110,0
101,2022,268,1400,0,9701,13.59,2110,0
101,2022,268,1500,0,9701,13.51,2110,0
101,2022,268,1600,0,9701,13.15,2110,0
101,2022,268,1700,0,9701,13.54,2110,0
101,2022,268,1800,0,9701,13.17,2110,0
101,2022,268,1900,0,9701,13.06,2110,0
101,2022,268,2000,0,9701,13.04,2110,0
101,2022,268,2100,0,9701,13.02,2110,0
101,2022,268,2200,0,9701,13,2110,0
101,2022,268,2300,0,9701,12.98,2110,0
101,2022,269,000,0,9701,12.97,2110,0
101,2022,269,100,0,9701,12.95,2110,0
101,2022,269,200,0,9701,12.94,2110,0
101,2022,269,300,0,9701,12.92,2110,0
101,2022,269,400,0,9701,12.9,2110,0
101,2022,269,500,0,9701,12.75,2110,0
101,2022,269,600,0,9701,12.71,2110,0
101,2022,269,700,0,9701,12.68,2110,0
101,2022,269,800,0,9701,12.69,2110,0
101,2022,269,900,0,9701,13.17,2110,0
101,2022,269,1000,0,9701,13.44,2110,0
101,2022,269,1100,0,9701,13.83,2110,0
101,2022,269,1200,0,9701,13.67,2110,0
101,2022,269,1300,0,9701,13.61,2110,0
101,2022,269,1400,0,9701,13.59,2110,0
101,2022,269,1500,0,9701,13.55,2110,0
101,2022,269,1600,0,9701,13.42,2110,0
101,2022,269,1700,0,9701,13.34,2110,0
101,2022,269,1800,0,9701,13.1,2110,0
101,2022,269,1900,0,9701,13.06,2110,0
101,2022,269,2000,0,9701,13.04,2110,0
101,2022,269,2100,0,9701,13.01,2110,0
101,2022,269,2200,0,9701,12.99,2110,0
101,2022,269,2300,0,9701,12.97,2110,0
101,2022,270,000,0,9701,12.95,2110,0
101,2022,270,100,0,9701,12.94,2110,0
101,2022,270,200,0,9701,12.92,2110,0
101,2022,270,300,0,9701,12.9,2110,0
101,2022,270,400,0,9701,12.88,2110,0
101,2022,270,500,0,9701,12.74,2110,0
101,2022,270,600,0,9701,12.7,2110,0
101,2022,270,700,0,9701,12.66,2110,0
101,2022,270,800,0,9701,12.82,2110,0
101,2022,270,900,0,9701,13.42,2110,0
101,2022,270,1000,0,9701,13.66,2110,0
101,2022,270,1100,0,9701,13.87,2110,0
101,2022,270,1200,0,9701,13.63,2110,0
101,2022,270,1300,0,9701,13.6,2110,0
101,2022,270,1400,0,9701,13.39,2110,0
101,2022,270,1500,0,9701,13.34,2110,0
101,2022,270,1600,0,9701,13.09,2110,0
101,2022,270,1700,0,9701,13.16,2110,0
101,2022,270,1800,0,9701,13.09,2110,0
101,2022,270,1900,0,9701,13.05,2110,0
101,2022,270,2000,0,9701,13.03,2110,0
101,2022,270,2100,0,9701,13,2110,0
101,2022,270,2200,0,9701,12.98,2110,0
101,2022,270,2300,0,9701,12.96,2110,0
101,2022,271,000,0,9701,12.94,2110,0
101,2022,271,100,0,9701,12.92,2110,0
101,2022,271,200,0,9701,12.9,2110,0
101,2022,271,300,0,9701,12.88,2110,0
101,2022,271,400,0,9701,12.86,2110,0
101,2022,271,500,0,9701,12.71,2110,0
101,2022,271,600,0,9701,12.66,2110,0
101,2022,271,700,0,9701,12.62,2110,0
101,2022,271,800,0,9701,12.8,2110,0
101,2022,271,900,0,9701,13.45,2110,0
101,2022,271,1000,0,9701,13.68,2110,0
101,2022,271,1100,0,9701,13.85,2110,0
101,2022,271,1200,0,9701,13.63,2110,0
101,2022,271,1300,0,9701,13.63,2110,0
101,2022,271,1400,0,9701,13.6,2110,0
101,2022,271,1500,0,9701,13.55,2110,0
101,2022,271,1600,0,9701,13.59,2110,0
101,2022,271,1700,0,9701,13.62,2110,0
101,2022,271,1800,0,9701,13.18,2110,0
101,2022,271,1900,0,9701,13.08,2110,0
101,2022,271,2000,0,9701,13.06,2110,0
101,2022,271,2100,0,9701,13.03,2110,0
101,2022,271,2200,0,9701,13.01,2110,0
101,2022,271,2300,0,9701,12.98,2110,0
101,2022,272,000,0,9701,12.97,2110,0
101,2022,272,100,0,9701,12.95,2110,0
101,2022,272,200,0,9701,12.93,2110,0
101,2022,272,300,0,9701,12.91,2110,0
101,2022,272,400,0,9701,12.9,2110,0
101,2022,272,500,0,9701,12.75,2110,0
101,2022,272,600,0,9701,12.71,2110,0
101,2022,272,700,0,9701,12.69,2110,0
101,2022,272,800,0,9701,12.84,2110,0
101,2022,272,900,0,9701,13.44,2110,0
101,2022,272,1000,0,9701,13.76,2110,0
101,2022,272,1100,0,9701,13.77,2110,0
101,2022,272,1200,0,9701,13.63,2110,0
101,2022,272,1300,0,9701,13.63,2110,0
101,2022,272,1400,0,9701,13.61,2110,0
101,2022,272,1500,0,9701,13.6,2110,0
101,2022,272,1600,0,9701,13.59,2110,0
101,2022,272,1700,0,9701,13.62,2110,0
101,2022,272,1800,0,9701,13.17,2110,0
101,2022,272,1900,0,9701,13.07,2110,0
101,2022,272,2000,0,9701,13.04,2110,0
101,2022,272,2100,0,9701,13.02,2110,0
101,2022,272,2200,0,9701,12.99,2110,0
101,2022,272,2300,0,9701,12.97,2110,0
101,2022,273,000,0,9701,12.96,2110,0
101,2022,273,100,0,9701,12.94,2110,0
101,2022,273,200,0,9701,12.92,2110,0
101,2022,273,300,0,9701,12.9,2110,0
101,2022,273,400,0,9701,12.88,2110,0
101,2022,273,500,0,9701,12.73,2110,0
101,2022,273,600,0,9701,12.68,2110,0
101,2022,273,700,0,9701,12.64,2110,0
101,2022,273,800,0,9701,12.83,2110,0
101,2022,273,900,0,9701,13.46,2110,0
101,2022,273,1000,0,9701,13.75,2110,0
101,2022,273,1100,0,9701,13.8,2110,0
101,2022,273,1200,0,9701,13.63,2110,0
101,2022,273,1300,0,9701,13.63,2110,0
101,2022,273,1400,0,9701,13.62,2110,0
101,2022,273,1500,0,9701,13.6,2110,0
101,2022,273,1600,0,9701,13.6,2110,0
101,2022,273,1700,0,9701,13.62,2110,0
101,2022,273,1800,0,9701,13.17,2110,0
101,2022,273,1900,0,9701,13.08,2110,0
101,2022,273,2000,0,9701,13.05,2110,0
101,2022,273,2100,0,9701,13.02,2110,0
101,2022,273,2200,0,9701,13,2110,0
101,2022,273,2300,0,9701,12.98,2110,0
101,2022,274,000,0,9701,12.96,2110,0
101,2022,274,100,0,9701,12.94,2110,0
101,2022,274,200,0,9701,12.93,2110,0
101,2022,274,300,0,9701,12.92,2110,0
101,2022,274,400,0,9701,12.9,2110,0
101,2022,274,500,0,9701,12.75,2110,0
101,2022,274,600,0,9701,12.71,2110,0
101,2022,274,700,0,9701,12.68,2110,0
101,2022,274,800,0,9701,12.84,2110,0
101,2022,274,900,0,9701,13.45,2110,0
101,2022,274,1000,0,9701,13.74,2110,0
101,2022,274,1100,0,9701,13.79,2110,0
101,2022,274,1200,0,9701,13.63,2110,0
101,2022,274,1300,0,9701,13.63,2110,0
101,2022,274,1400,0,9701,13.61,2110,0
101,2022,274,1500,0,9701,13.6,2110,0
101,2022,274,1600,0,9701,13.6,2110,0
101,2022,274,1700,0,9701,13.63,2110,0
101,2022,274,1800,0,9701,13.15,2110,0
101,2022,274,1900,0,9701,13.08,2110,0
101,2022,274,2000,0,9701,13.05,2110,0
101,2022,274,2100,0,9701,13.02,2110,0
101,2022,274,2200,0,9701,13,2110,0
101,2022,274,2300,0,9701,12.98,2110,0
101,2022,275,000,0,9701,12.96,2110,0
101,2022,275,100,0,9701,12.95,2110,0
101,2022,275,200,0,9701,12.93,2110,0
101,2022,275,300,0,9701,12.91,2110,0
101,2022,275,400,0,9701,12.89,2110,0
101,2022,275,500,0,9701,12.73,2110,0
101,2022,275,600,0,9701,12.69,2110,0
101,2022,275,700,0,9701,12.63,2110,0
101,2022,275,800,0,9701,12.83,2110,0
101,2022,275,900,0,9701,13.51,2110,0
101,2022,275,1000,0,9701,13.81,2110,0
101,2022,275,1100,0,9701,13.74,2110,0
101,2022,275,1200,0,9701,13.64,2110,0
101,2022,275,1300,0,9701,13.63,2110,0
101,2022,275,1400,0,9701,13.62,2110,0
101,2022,275,1500,0,9701,13.59,2110,0
101,2022,275,1600,0,9701,13.59,2110,0
101,2022,275,1700,0,9701,13.62,2110,0
101,2022,275,1800,0,9701,13.15,2110,0
101,2022,275,1900,0,9701,13.08,2110,0
101,2022,275,2000,0,9701,13.05,2110,0
101,2022,275,2100,0,9701,13.03,2110,0
101,2022,275,2200,0,9701,13,2110,0
101,2022,275,2300,0,9701,12.98,2110,0
101,2022,276,000,0,9701,12.96,2110,0
101,2022,276,100,0,9701,12.95,2110,0
101,2022,276,200,0,9701,12.93,2110,0
101,2022,276,300,0,9701,12.91,2110,0
101,2022,276,400,0,9701,12.9,2110,0
101,2022,276,500,0,9701,12.74,2110,0
101,2022,276,600,0,9701,12.69,2110,0
101,2022,276,700,0,9701,12.64,2110,0
101,2022,276,800,0,9701,12.83,2110,0
101,2022,276,900,0,9701,13.49,2110,0
101,2022,276,1000,0,9701,13.77,2110,0
101,2022,276,1100,0,9701,13.79,2110,0
101,2022,276,1200,0,9701,13.64,2110,0
101,2022,276,1300,0,9701,13.63,2110,0
101,2022,276,1400,0,9701,13.62,2110,0
101,2022,276,1500,0,9701,13.59,2110,0
101,2022,276,1600,0,9701,13.6,2110,0
101,2022,276,1700,0,9701,13.62,2110,0
101,2022,276,1800,0,9701,13.13,2110,0
101,2022,276,1900,0,9701,13.07,2110,0
101,2022,276,2000,0,9701,13.04,2110,0
101,2022,276,2100,0,9701,13.01,2110,0
101,2022,276,2200,0,9701,12.99,2110,0
101,2022,276,2300,0,9701,12.97,2110,0
101,2022,277,000,0,9701,12.95,2110,0
101,2022,277,100,0,9701,12.93,2110,0
101,2022,277,200,0,9701,12.91,2110,0
101,2022,277,300,0,9701,12.89,2110,0
101,2022,277,400,0,9701,12.87,2110,0
101,2022,277,500,0,9701,12.72,2110,0
101,2022,277,600,0,9701,12.67,2110,0
101,2022,277,700,0,9701,12.62,2110,0
101,2022,277,800,0,9701,12.83,2110,0
101,2022,277,900,0,9701,13.51,2110,0
101,2022,277,1000,0,9701,13.77,2110,0
101,2022,277,1100,0,9701,13.78,2110,0
101,2022,277,1200,0,9701,13.64,2110,0
101,2022,277,1300,0,9701,13.63,2110,0
101,2022,277,1400,0,9701,13.63,2110,0
101,2022,277,1500,0,9701,13.6,2110,0
101,2022,277,1600,0,9701,13.59,2110,0
101,2022,277,1700,0,9701,13.63,2110,0
101,2022,277,1800,0,9701,13.14,2110,0
101,2022,277,1900,0,9701,13.08,2110,0
101,2022,277,2000,0,9701,13.05,2110,0
101,2022,277,2100,0,9701,13.03,2110,0
101,2022,277,2200,0,9701,13,2110,0
101,2022,277,2300,0,9701,12.98,2110,0
101,2022,278,000,0,9701,12.96,2110,0
101,2022,278,100,0,9701,12.94,2110,0
101,2022,278,200,0,9701,12.92,2110,0
101,2022,278,300,0,9701,12.9,2110,0
101,2022,278,400,0,9701,12.88,2110,0
101,2022,278,500,0,9701,12.73,2110,0
101,2022,278,600,0,9701,12.69,2110,0
101,2022,278,700,0,9701,12.64,2110,0
101,2022,278,800,0,9701,12.84,2110,0
101,2022,278,900,0,9701,13.52,2110,0
101,2022,278,1000,0,9701,13.8,2110,0
101,2022,278,1100,0,9701,13.75,2110,0
101,2022,278,1200,0,9701,13.64,2110,0
101,2022,278,1300,0,9701,13.63,2110,0
101,2022,278,1400,0,9701,13.61,2110,0
101,2022,278,1500,0,9701,13.59,2110,0
101,2022,278,1600,0,9701,13.6,2110,0
101,2022,278,1700,0,9701,13.54,2110,0
101,2022,278,1800,0,9701,13.12,2110,0
101,2022,278,1900,0,9701,13.08,2110,0
101,2022,278,2000,0,9701,13.05,2110,0
101,2022,278,2100,0,9701,13.02,2110,0
101,2022,278,2200,0,9701,13,2110,0
101,2022,278,2300,0,9701,12.98,2110,0
101,2022,279,000,0,9701,12.96,2110,0
101,2022,279,100,0,9701,12.94,2110,0
101,2022,279,200,0,9701,12.92,2110,0
101,2022,279,300,0,9701,12.9,2110,0
101,2022,279,400,0,9701,12.89,2110,0
101,2022,279,500,0,9701,12.73,2110,0
101,2022,279,600,0,9701,12.68,2110,0
101,2022,279,700,0,9701,12.63,2110,0
101,2022,279,800,0,9701,12.84,2110,0
101,2022,279,900,0,9701,13.51,2110,0
101,2022,279,1000,0,9701,13.78,2110,0
101,2022,279,1100,0,9701,13.78,2110,0
101,2022,279,1200,0,9701,13.64,2110,0
101,2022,279,1300,0,9701,13.64,2110,0
101,2022,279,1400,0,9701,13.62,2110,0
101,2022,279,1500,0,9701,13.6,2110,0
101,2022,279,1600,0,9701,13.6,2110,0
101,2022,279,1700,0,9701,13.56,2110,0
101,2022,279,1800,0,9701,13.12,2110,0
101,2022,279,1900,0,9701,13.08,2110,0
101,2022,279,2000,0,9701,13.05,2110,0
101,2022,279,2100,0,9701,13.02,2110,0
101,2022,279,2200,0,9701,13,2110,0
101,2022,279,2300,0,9701,12.98,2110,0
101,2022,280,000,0,9701,12.96,2110,0
101,2022,280,100,0,9701,12.94,2110,0
101,2022,280,200,0,9701,12.92,2110,0
101,2022,280,300,0,9701,12.9,2110,0
101,2022,280,400,0,9701,12.88,2110,0
101,2022,280,500,0,9701,12.74,2110,0
101,2022,280,600,0,9701,12.69,2110,0
101,2022,280,700,0,9701,12.63,2110,0
101,2022,280,800,0,9701,12.84,2110,0
101,2022,280,900,0,9701,13.51,2110,0
101,2022,280,1000,0,9701,13.79,2110,0
101,2022,280,1100,0,9701,13.78,2110,0
101,2022,280,1200,0,9701,13.64,2110,0
101,2022,280,1300,0,9701,13.64,2110,0
101,2022,280,1400,0,9701,13.63,2110,0
101,2022,280,1500,0,9701,13.6,2110,0
101,2022,280,1600,0,9701,13.6,2110,0
101,2022,280,1700,0,9701,13.57,2110,0
101,2022,280,1800,0,9701,13.12,2110,0
101,2022,280,1900,0,9701,13.08,2110,0
101,2022,280,2000,0,9701,13.05,2110,0
101,2022,280,2100,0,9701,13.02,2110,0
101,2022,280,2200,0,9701,13,2110,0
101,2022,280,2300,0,9701,12.97,2110,0
101,2022,281,000,0,9701,12.95,2110,0
101,2022,281,100,0,9701,12.94,2110,0
101,2022,281,200,0,9701,12.93,2110,0
101,2022,281,300,0,9701,12.91,2110,0
101,2022,281,400,0,9701,12.89,2110,0
101,2022,281,500,0,9701,12.74,2110,0
101,2022,281,600,0,9701,12.69,2110,0
101,2022,281,700,0,9701,12.64,2110,0
101,2022,281,800,0,9701,12.84,2110,0
101,2022,281,900,0,9701,13.5,2110,0
101,2022,281,1000,0,9701,13.77,2110,0
101,2022,281,1100,0,9701,13.79,2110,0
101,2022,281,1200,0,9701,13.64,2110,0
101,2022,281,1300,0,9701,13.64,2110,0
101,2022,281,1400,0,9701,13.63,2110,0
101,2022,281,1500,0,9701,13.6,2110,0
101,2022,281,1600,0,9701,13.6,2110,0
101,2022,281,1700,0,9701,13.54,2110,0
101,2022,281,1800,0,9701,13.11,2110,0
101,2022,281,1900,0,9701,13.08,2110,0
101,2022,281,2000,0,9701,13.04,2110,0
101,2022,281,2100,0,9701,13.02,2110,0
101,2022,281,2200,0,9701,12.99,2110,0
101,2022,281,2300,0,9701,12.97,2110,0
101,2022,282,000,0,9701,12.95,2110,0
101,2022,282,100,0,9701,12.94,2110,0
101,2022,282,200,0,9701,12.92,2110,0
101,2022,282,300,0,9701,12.9,2110,0
101,2022,282,400,0,9701,12.89,2110,0
101,2022,282,500,0,9701,12.74,2110,0
101,2022,282,600,0,9701,12.68,2110,0
101,2022,282,700,0,9701,12.63,2110,0
101,2022,282,800,0,9701,12.63,2110,0
101,2022,282,900,0,9701,13.06,2110,0
101,2022,282,1000,0,9701,13.7,2110,0
101,2022,282,1100,0,9701,13.88,2110,0
101,2022,282,1200,0,9701,13.63,2110,0
101,2022,282,1300,0,9701,13.63,2110,0
101,2022,282,1400,0,9701,13.63,2110,0
101,2022,282,1500,0,9701,13.61,2110,0
101,2022,282,1600,0,9701,13.6,2110,0
101,2022,282,1700,0,9701,13.43,2110,0
101,2022,282,1800,0,9701,13.12,2110,0
101,2022,282,1900,0,9701,13.08,2110,0
101,2022,282,2000,0,9701,13.05,2110,0
101,2022,282,2100,0,9701,13.03,2110,0
101,2022,282,2200,0,9701,13,2110,0
101,2022,282,2300,0,9701,12.98,2110,0
101,2022,283,000,0,9701,12.96,2110,0
101,2022,283,100,0,9701,12.94,2110,0
101,2022,283,200,0,9701,12.93,2110,0
101,2022,283,300,0,9701,12.91,2110,0
101,2022,283,400,0,9701,12.9,2110,0
101,2022,283,500,0,9701,12.75,2110,0
101,2022,283,600,0,9701,12.7,2110,0
101,2022,283,700,0,9701,12.65,2110,0
101,2022,283,800,0,9701,12.85,2110,0
101,2022,283,900,0,9701,13.49,2110,0
101,2022,283,1000,0,9701,13.76,2110,0
101,2022,283,1100,0,9701,13.8,2110,0
101,2022,283,1200,0,9701,13.64,2110,0
101,2022,283,1300,0,9701,13.64,2110,0
101,2022,283,1400,0,9701,13.61,2110,0
101,2022,283,1500,0,9701,13.22,2110,0
101,2022,283,1600,0,9701,13.06,2110,0
101,2022,283,1700,0,9701,13.14,2110,0
101,2022,283,1800,0,9701,13.05,2110,0
101,2022,283,1900,0,9701,13.03,2110,0
101,2022,283,2000,0,9701,13,2110,0
101,2022,283,2100,0,9701,12.98,2110,0
101,2022,283,2200,0,9701,12.96,2110,0
101,2022,283,2300,0,9701,12.95,2110,0
101,2022,284,000,0,9701,12.93,2110,0
101,2022,284,100,0,9701,12.91,2110,0
101,2022,284,200,0,9701,12.89,2110,0
101,2022,284,300,0,9701,12.87,2110,0
101,2022,284,400,0,9701,12.84,2110,0
101,2022,284,500,0,9701,12.68,2110,0
101,2022,284,600,0,9701,12.61,2110,0
101,2022,284,700,0,9701,12.58,2110,0
101,2022,284,800,0,9701,12.81,2110,0
101,2022,284,900,0,9701,13.52,2110,0
101,2022,284,1000,0,9701,13.74,2110,0
101,2022,284,1100,0,9701,13.83,2110,0
101,2022,284,1200,0,9701,13.64,2110,0
101,2022,284,1300,0,9701,13.64,2110,0
101,2022,284,1400,0,9701,13.6,2110,0
101,2022,284,1500,0,9701,13.6,2110,0
101,2022,284,1600,0,9701,13.59,2110,0
101,2022,284,1700,0,9701,13.52,2110,0
101,2022,284,1800,0,9701,13.12,2110,0
101,2022,284,1900,0,9701,13.08,2110,0
101,2022,284,2000,0,9701,13.05,2110,0
101,2022,284,2100,0,9701,13.02,2110,0
101,2022,284,2200,0,9701,12.99,2110,0
101,2022,284,2300,0,9701,12.97,2110,0
101,2022,285,000,0,9701,12.95,2110,0
101,2022,285,100,0,9701,12.93,2110,0
101,2022,285,200,0,9701,12.91,2110,0
101,2022,285,300,0,9701,12.9,2110,0
101,2022,285,400,0,9701,12.89,2110,0
101,2022,285,500,0,9701,12.73,2110,0
101,2022,285,600,0,9701,12.69,2110,0
101,2022,285,700,0,9701,12.65,2110,0
101,2022,285,800,0,9701,12.85,2110,0
101,2022,285,900,0,9701,13.5,2110,0
101,2022,285,1000,0,9701,13.79,2110,0
101,2022,285,1100,0,9701,13.76,2110,0
101,2022,285,1200,0,9701,13.64,2110,0
101,2022,285,1300,0,9701,13.63,2110,0
101,2022,285,1400,0,9701,13.63,2110,0
101,2022,285,1500,0,9701,13.59,2110,0
101,2022,285,1600,0,9701,13.6,2110,0
101,2022,285,1700,0,9701,13.52,2110,0
101,2022,285,1800,0,9701,13.11,2110,0
101,2022,285,1900,0,9701,13.07,2110,0
101,2022,285,2000,0,9701,13.04,2110,0
101,2022,285,2100,0,9701,13.01,2110,0
101,2022,285,2200,0,9701,12.98,2110,0
101,2022,285,2300,0,9701,12.96,2110,0
101,2022,286,000,0,9701,12.94,2110,0
101,2022,286,100,0,9701,12.92,2110,0
101,2022,286,200,0,9701,12.9,2110,0
101,2022,286,300,0,9701,12.88,2110,0
101,2022,286,400,0,9701,12.86,2110,0
101,2022,286,500,0,9701,12.71,2110,0
101,2022,286,600,0,9701,12.66,2110,0
101,2022,286,700,0,9701,12.6,2110,0
101,2022,286,800,0,9701,12.83,2110,0
101,2022,286,900,0,9701,13.54,2110,0
101,2022,286,1000,0,9701,13.8,2110,0
101,2022,286,1100,0,9701,13.77,2110,0
101,2022,286,1200,0,9701,13.64,2110,0
101,2022,286,1300,0,9701,13.64,2110,0
101,2022,286,1400,0,9701,13.61,2110,0
101,2022,286,1500,0,9701,13.59,2110,0
101,2022,286,1600,0,9701,13.6,2110,0
101,2022,286,1700,0,9701,13.52,2110,0
101,2022,286,1800,0,9701,13.12,2110,0
101,2022,286,1900,0,9701,13.08,2110,0
101,2022,286,2000,0,9701,13.05,2110,0
101,2022,286,2100,0,9701,13.02,2110,0
101,2022,286,2200,0,9701,12.99,2110,0
101,2022,286,2300,0,9701,12.97,2110,0
101,2022,287,000,0,9701,12.95,2110,0
101,2022,287,100,0,9701,12.93,2110,0
101,2022,287,200,0,9701,12.91,2110,0
101,2022,287,300,0,9701,12.9,2110,0
101,2022,287,400,0,9701,12.88,2110,0
101,2022,287,500,0,9701,12.72,2110,0
101,2022,287,600,0,9701,12.67,2110,0
101,2022,287,700,0,9701,12.62,2110,0
101,2022,287,800,0,9701,12.84,2110,0
101,2022,287,900,0,9701,13.55,2110,0
101,2022,287,1000,0,9701,13.82,2110,0
101,2022,287,1100,0,9701,13.74,2110,0
101,2022,287,1200,0,9701,13.64,2110,0
101,2022,287,1300,0,9701,13.63,2110,0
101,2022,287,1400,0,9701,13.62,2110,0
101,2022,287,1500,0,9701,13.6,2110,0
101,2022,287,1600,0,9701,13.6,2110,0
101,2022,287,1700,0,9701,13.51,2110,0
101,2022,287,1800,0,9701,13.12,2110,0
101,2022,287,1900,0,9701,13.08,2110,0
101,2022,287,2000,0,9701,13.05,2110,0
101,2022,287,2100,0,9701,13.02,2110,0
101,2022,287,2200,0,9701,12.99,2110,0
101,2022,287,2300,0,9701,12.96,2110,0
101,2022,288,000,0,9701,12.94,2110,0
101,2022,288,100,0,9701,12.92,2110,0
101,2022,288,200,0,9701,12.91,2110,0
101,2022,288,300,0,9701,12.89,2110,0
