LoggerCode,Year,DayOfYear,Hour,Minute,SiteID,AverageVoltage,SensitID,PulseCountSum
101,2022,288,1500,0,9702,13.36,3075,0
101,2022,288,1600,0,9702,13.36,3075,0
101,2022,288,1700,0,9702,13.37,3075,0
101,2022,288,1800,0,9702,13.26,3075,0
101,2022,288,1900,0,9702,13.19,3075,0
101,2022,288,2000,0,9702,13.17,3075,0
101,2022,288,2100,0,9702,13.16,3075,0
101,2022,288,2200,0,9702,13.16,3075,0
101,2022,288,2300,0,9702,13.16,3075,0
101,2022,289,000,0,9702,13.15,3075,0
101,2022,289,100,0,9702,13.15,3075,0
101,2022,289,200,0,9702,13.15,3075,0
101,2022,289,300,0,9702,13.15,3075,0
101,2022,289,400,0,9702,13.15,3075,0
101,2022,289,500,0,9702,13.09,3075,0
101,2022,289,600,0,9702,13.08,3075,0
101,2022,289,700,0,9702,13.12,3075,0
101,2022,289,800,0,9702,13.3,3075,0
101,2022,289,900,0,9702,13.61,3075,0
101,2022,289,1000,0,9702,14.05,3075,0
101,2022,289,1100,0,9702,14,3075,0
101,2022,289,1200,0,9702,13.4,3075,0
101,2022,289,1300,0,9702,13.36,3075,0
101,2022,289,1400,0,9702,13.36,3075,0
101,2022,289,1500,0,9702,13.36,3075,0
101,2022,289,1600,0,9702,13.32,3075,0
101,2022,289,1700,0,9702,13.26,3075,0
101,2022,289,1800,0,9702,13.2,3075,0
101,2022,289,1900,0,9702,13.17,3075,0
101,2022,289,2000,0,9702,13.16,3075,0
101,2022,289,2100,0,9702,13.16,3075,0
101,2022,289,2200,0,9702,13.15,3075,0
101,2022,289,2300,0,9702,13.15,3075,0
101,2022,290,000,0,9702,13.15,3075,0
101,2022,290,100,0,9702,13.15,3075,0
101,2022,290,200,0,9702,13.14,3075,0
101,2022,290,300,0,9702,13.14,3075,0
101,2022,290,400,0,9702,13.14,3075,0
101,2022,290,500,0,9702,13.08,3075,0
101,2022,290,600,0,9702,13.08,3075,0
101,2022,290,700,0,9702,13.11,3075,0
101,2022,290,800,0,9702,13.29,3075,0
101,2022,290,900,0,9702,13.51,3075,0
101,2022,290,1000,0,9702,14.05,3075,0
101,2022,290,1100,0,9702,14.05,3075,0
101,2022,290,1200,0,9702,13.47,3075,0
101,2022,290,1300,0,9702,13.36,3075,0
101,2022,290,1400,0,9702,13.36,3075,0
101,2022,290,1500,0,9702,13.36,3075,0
101,2022,290,1600,0,9702,13.36,3075,0
101,2022,290,1700,0,9702,13.36,3075,0
101,2022,290,1800,0,9702,13.25,3075,0
101,2022,290,1900,0,9702,13.19,3075,0
101,2022,290,2000,0,9702,13.17,3075,0
101,2022,290,2100,0,9702,13.16,3075,0
101,2022,290,2200,0,9702,13.16,3075,0
101,2022,290,2300,0,9702,13.16,3075,0
101,2022,291,000,0,9702,13.15,3075,0
101,2022,291,100,0,9702,13.15,3075,0
101,2022,291,200,0,9702,13.15,3075,0
101,2022,291,300,0,9702,13.14,3075,0
101,2022,291,400,0,9702,13.14,3075,0
101,2022,291,500,0,9702,13.08,3075,0
101,2022,291,600,0,9702,13.07,3075,0
101,2022,291,700,0,9702,13.11,3075,0
101,2022,291,800,0,9702,13.3,3075,0
101,2022,291,900,0,9702,13.62,3075,0
101,2022,291,1000,0,9702,14.05,3075,0
101,2022,291,1100,0,9702,14,3075,0
101,2022,291,1200,0,9702,13.4,3075,0
101,2022,291,1300,0,9702,13.36,3075,0
101,2022,291,1400,0,9702,13.36,3075,0
101,2022,291,1500,0,9702,13.36,3075,0
101,2022,291,1600,0,9702,13.36,3075,0
101,2022,291,1700,0,9702,13.36,3075,0
101,2022,291,1800,0,9702,13.25,3075,0
101,2022,291,1900,0,9702,13.19,3075,0
101,2022,291,2000,0,9702,13.17,3075,0
101,2022,291,2100,0,9702,13.16,3075,0
101,2022,291,2200,0,9702,13.16,3075,0
101,2022,291,2300,0,9702,13.15,3075,0
101,2022,292,000,0,9702,13.15,3075,0
101,2022,292,100,0,9702,13.14,3075,0
101,2022,292,200,0,9702,13.15,3075,0
101,2022,292,300,0,9702,13.14,3075,0
101,2022,292,400,0,9702,13.14,3075,0
101,2022,292,500,0,9702,13.08,3075,0
101,2022,292,600,0,9702,13.07,3075,0
101,2022,292,700,0,9702,13.11,3075,0
101,2022,292,800,0,9702,13.31,3075,0
101,2022,292,900,0,9702,13.55,3075,0
101,2022,292,1000,0,9702,14.05,3075,0
101,2022,292,1100,0,9702,14.03,3075,0
101,2022,292,1200,0,9702,13.43,3075,0
101,2022,292,1300,0,9702,13.36,3075,0
101,2022,292,1400,0,9702,13.36,3075,0
101,2022,292,1500,0,9702,13.36,3075,0
101,2022,292,1600,0,9702,13.36,3075,11
101,2022,292,1700,0,9702,13.35,3075,33
101,2022,292,1800,0,9702,13.24,3075,12
101,2022,292,1900,0,9702,13.18,3075,11
101,2022,292,2000,0,9702,13.17,3075,9
101,2022,292,2100,0,9702,13.16,3075,0
101,2022,292,2200,0,9702,13.16,3075,0
101,2022,292,2300,0,9702,13.15,3075,0
101,2022,293,000,0,9702,13.15,3075,0
101,2022,293,100,0,9702,13.15,3075,0
101,2022,293,200,0,9702,13.14,3075,0
101,2022,293,300,0,9702,13.14,3075,0
101,2022,293,400,0,9702,13.14,3075,0
101,2022,293,500,0,9702,13.08,3075,0
101,2022,293,600,0,9702,13.07,3075,0
101,2022,293,700,0,9702,13.08,3075,0
101,2022,293,800,0,9702,13.21,3075,0
101,2022,293,900,0,9702,13.36,3075,0
101,2022,293,1000,0,9702,13.86,3075,0
101,2022,293,1100,0,9702,14.05,3075,0
101,2022,293,1200,0,9702,13.76,3075,0
101,2022,293,1300,0,9702,13.36,3075,0
101,2022,293,1400,0,9702,13.36,3075,0
101,2022,293,1500,0,9702,13.36,3075,0
101,2022,293,1600,0,9702,13.35,3075,0
101,2022,293,1700,0,9702,13.36,3075,0
101,2022,293,1800,0,9702,13.24,3075,0
101,2022,293,1900,0,9702,13.19,3075,0
101,2022,293,2000,0,9702,13.16,3075,0
101,2022,293,2100,0,9702,13.16,3075,0
101,2022,293,2200,0,9702,13.16,3075,0
101,2022,293,2300,0,9702,13.15,3075,0
101,2022,294,000,0,9702,13.15,3075,0
